age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
21,Private,90896,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,France
36,Self-emp-not-inc,358373,Bachelors,13,Separated,Prof-specialty,Not-in-family,Black,Female,0,0,30,United-States
27,Local-gov,330132,10th,13,Married-spouse-absent,Protective-serv,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States
21,Private,109667,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
37,Private,294919,Some-college,10,Divorced,Armed-Forces,Not-in-family,White,Male,0,0,40,United-States
20,Private,117210,Preschool,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
17,Federal-gov,172050,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States
18,Private,100875,11th,7,Never-married,Other-service,Unmarried,White,Female,0,0,28,United-States
32,Private,209184,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,Puerto-Rico
62,Private,192866,Masters,10,Widowed,Other-service,Other-relative,White,Female,0,0,20,United-States
33,Local-gov,156015,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
39,Federal-gov,72887,HS-grad,10,Married-AF-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
36,Private,62346,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,40,United-States
51,Private,350131,Bachelors,9,Divorced,Adm-clerical,Unmarried,White,Female,0,2339,40,United-States
33,Private,167771,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,30,United-States
21,Private,182823,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States
69,Self-emp-inc,169717,10th,13,Never-married,Machine-op-inspct,Not-in-family,Black,Male,6418,0,45,United-States
49,Self-emp-not-inc,126446,Some-college,10,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,30,United-States
67,Federal-gov,228200,Doctorate,9,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,20,United-States
28,State-gov,106935,Bachelors,13,Widowed,Sales,Husband,Black,Female,0,0,50,United-States
19,Private,35245,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,25,United-States
56,Private,128764,7th-8th,4,Widowed,Transport-moving,Not-in-family,White,Male,0,0,20,United-States
45,Without-pay,201127,HS-grad,9,Married-civ-spouse,Armed-Forces,Unmarried,White,Female,0,0,40,United-States
38,Local-gov,218763,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
43,Self-emp-inc,315971,Masters,14,Never-married,Armed-Forces,Not-in-family,White,Female,0,0,40,United-States
44,Federal-gov,265266,7th-8th,6,Married-AF-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
38,Private,85074,Bachelors,12,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,Portugal
26,State-gov,113571,HS-grad,9,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,70,United-States
31,Self-emp-not-inc,149184,Bachelors,13,Separated,Protective-serv,Husband,White,Male,0,0,97,Canada
37,Self-emp-inc,26698,Preschool,10,Married-spouse-absent,Sales,Husband,White,Male,0,1485,44,United-States
32,Local-gov,196342,10th,16,Widowed,Tech-support,Unmarried,White,Male,0,0,40,United-States
27,Self-emp-not-inc,452963,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
50,Without-pay,105788,HS-grad,9,Separated,Exec-managerial,Unmarried,Black,Female,6497,0,35,United-States
31,Federal-gov,325355,Bachelors,13,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,1902,40,United-States
42,State-gov,60949,Doctorate,14,Widowed,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,45,United-States
52,Federal-gov,617021,Some-college,13,Married-spouse-absent,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,7688,0,40,United-States
36,Without-pay,131239,Bachelors,13,Separated,Prof-specialty,Husband,White,Male,3103,0,45,United-States
36,Private,184456,Prof-school,15,Widowed,Exec-managerial,Not-in-family,White,Male,27828,0,50,United-States
45,Private,92374,11th,10,Married-spouse-absent,Exec-managerial,Unmarried,Other,Male,13550,0,60,El-Salvador
32,Federal-gov,115066,Assoc-acdm,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
19,Private,323421,Some-college,10,Never-married,Handlers-cleaners,Own-child,Other,Male,0,0,20,United-States
50,Private,137299,Doctorate,12,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,40,United-States
60,Self-emp-not-inc,282660,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
28,Self-emp-not-inc,192010,Some-college,13,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,35,United-States
23,State-gov,235071,10th,10,Married-spouse-absent,Exec-managerial,Own-child,White,Male,0,0,50,United-States
18,Private,126021,HS-grad,9,Separated,Craft-repair,Own-child,White,Female,0,0,20,United-States
46,Private,166181,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,36,United-States
22,Private,115244,1st-4th,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
51,Self-emp-not-inc,168539,9th,12,Separated,Exec-managerial,Husband,White,Male,0,0,40,United-States
21,Private,199444,5th-6th,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,44,United-States
35,Private,207676,7th-8th,10,Separated,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States
48,Private,273435,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,United-States
18,Local-gov,466325,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,12,United-States
39,Private,324420,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Columbia
25,Private,190628,Masters,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Columbia
34,Private,454508,Bachelors,13,Widowed,Prof-specialty,Husband,White,Male,0,0,65,Iran
44,Self-emp-not-inc,182653,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,20,United-States
24,Private,194630,9th,13,Married-AF-spouse,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States
20,Self-emp-not-inc,117767,Some-college,10,Married-spouse-absent,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States
36,Private,83471,HS-grad,9,Married-AF-spouse,Other-service,Unmarried,Black,Female,0,0,20,United-States
31,Private,69056,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,15,United-States
62,Private,199021,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,54,United-States
25,Private,39640,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States
21,Private,51262,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States
31,Private,342019,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
20,Private,215232,Some-college,10,Married-spouse-absent,Exec-managerial,Own-child,White,Female,0,0,10,United-States
48,Local-gov,41504,HS-grad,9,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,40,United-States
54,Private,548361,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,98,United-States
72,Private,74749,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,17,United-States
23,Private,265148,Masters,13,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States
44,Private,336906,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
44,Federal-gov,206927,Prof-school,13,Divorced,Exec-managerial,Husband,White,Male,7688,0,40,United-States
25,Self-emp-inc,193051,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,25,United-States
33,Private,260782,7th-8th,4,Widowed,Craft-repair,Husband,White,Male,0,0,40,Mexico
53,Private,103586,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,55,United-States
46,Without-pay,219967,Assoc-acdm,12,Married-AF-spouse,Adm-clerical,Husband,White,Female,15024,0,45,Hungary
38,Self-emp-not-inc,186815,HS-grad,9,Married-AF-spouse,Sales,Husband,White,Male,0,0,43,United-States
67,Private,195161,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,20051,0,60,United-States
24,Self-emp-not-inc,285580,Some-college,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,United-States
36,Local-gov,113337,Some-college,10,Married-AF-spouse,Armed-Forces,Husband,White,Male,0,0,42,United-States
42,Private,155469,Assoc-acdm,12,Widowed,Tech-support,Unmarried,White,Female,0,0,24,United-States
45,Self-emp-inc,140644,9th,9,Widowed,Sales,Husband,White,Male,0,0,50,United-States
24,Private,234259,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
54,Private,200098,Bachelors,13,Married-civ-spouse,Sales,Not-in-family,Black,Female,0,0,60,United-States
47,Private,348886,12th,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States
39,Private,27408,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,United-States
42,Federal-gov,159911,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States
34,Local-gov,23778,11th,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States
24,Private,111368,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
32,Private,185732,11th,7,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States
40,Private,197923,Bachelors,13,Never-married,Adm-clerical,Wife,Black,Female,2977,0,40,United-States
44,State-gov,367819,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
44,Private,52028,1st-4th,2,Widowed,Other-service,Wife,Asian-Pac-Islander,Female,0,0,40,Vietnam
21,Private,27049,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States
38,Private,181139,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,42,United-States
28,Private,196674,HS-grad,9,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
32,Local-gov,156464,HS-grad,9,Widowed,Sales,Husband,White,Male,0,1902,50,United-States
29,Private,118503,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States
41,Private,189956,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Male,0,0,40,United-States
37,Private,103323,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
19,Self-emp-not-inc,342384,11th,7,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,2129,55,United-States
37,State-gov,387430,9th,10,Separated,Adm-clerical,Husband,White,Male,0,0,37,United-States
45,Private,88500,Some-college,13,Married-spouse-absent,Sales,Husband,White,Male,7298,0,40,Dominican-Republic
57,Without-pay,290661,Doctorate,16,Divorced,Prof-specialty,Own-child,White,Male,0,0,60,United-States
37,Private,182148,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,39,United-States
48,Private,177775,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,Thailand
33,Private,96635,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,26,South
41,Federal-gov,510072,Prof-school,13,Married-AF-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States
32,Local-gov,182323,9th,9,Married-civ-spouse,Prof-specialty,Husband,Other,Male,7688,0,40,United-States
19,Private,375114,Assoc-acdm,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
60,Private,215591,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
44,Self-emp-not-inc,165815,9th,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
39,Private,30269,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States
50,Self-emp-inc,52565,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,1485,40,United-States
52,Private,202071,Some-college,9,Divorced,Protective-serv,Own-child,White,Female,0,0,40,United-States
73,Local-gov,222702,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,5,United-States
23,Private,148709,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States
36,Local-gov,186934,Bachelors,13,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,1848,55,United-States
33,Private,284531,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
28,Private,232782,Doctorate,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
40,Private,266439,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,15,United-States
48,Private,299291,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States
41,Self-emp-inc,101290,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States
35,Private,270059,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States
28,Private,111900,Assoc-acdm,12,Married-AF-spouse,Sales,Husband,White,Male,0,0,30,United-States
57,Private,75785,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,United-States
36,Private,250224,Some-college,9,Married-civ-spouse,Craft-repair,Own-child,Black,Female,0,0,40,United-States
20,Private,219262,9th,5,Never-married,Transport-moving,Husband,White,Male,0,0,50,United-States
21,Private,97295,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,45,United-States
24,State-gov,231473,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States
32,Local-gov,225053,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,99999,0,60,United-States
21,Private,33884,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
54,Private,118793,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,45,United-States
26,Federal-gov,68729,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,0,0,50,United-States
39,Private,144688,Assoc-voc,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,50,United-States
38,Private,308798,HS-grad,9,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States
26,Private,168552,12th,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
46,Private,278322,Assoc-voc,11,Separated,Exec-managerial,Wife,White,Female,0,0,40,United-States
36,Self-emp-inc,341672,HS-grad,9,Married-spouse-absent,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,60,India
42,Private,203554,HS-grad,14,Married-civ-spouse,Sales,Wife,White,Male,0,0,60,United-States
19,Private,278480,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Canada
27,Self-emp-inc,175262,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,Jamaica
57,Self-emp-not-inc,205708,11th,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Poland
19,Private,271521,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,24,United-States
42,Private,219155,10th,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States
26,Private,267431,Bachelors,13,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States
23,Self-emp-inc,187447,10th,10,Separated,Other-service,Own-child,White,Male,0,0,40,United-States
57,Federal-gov,368797,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
21,Private,256240,Assoc-acdm,7,Divorced,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
26,Self-emp-not-inc,281678,Assoc-voc,11,Married-AF-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States
21,Private,43587,Assoc-acdm,10,Never-married,Sales,Own-child,White,Female,0,0,30,United-States
31,Private,156192,1st-4th,10,Never-married,Prof-specialty,Husband,White,Female,0,0,40,Poland
57,Private,146103,11th,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
27,Private,183523,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,Canada
37,Private,167613,Bachelors,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
35,Self-emp-not-inc,111095,HS-grad,9,Separated,Exec-managerial,Husband,White,Male,0,0,50,United-States
50,State-gov,233149,5th-6th,11,Married-AF-spouse,Sales,Husband,White,Male,0,0,50,United-States
28,Private,282389,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,El-Salvador
34,Private,19847,Masters,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
26,Private,94936,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
51,Federal-gov,125796,11th,7,Never-married,Farming-fishing,Not-in-family,Black,Female,0,0,40,El-Salvador
31,Self-emp-not-inc,59469,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
43,State-gov,270721,HS-grad,13,Separated,Exec-managerial,Own-child,White,Male,0,0,55,Thailand
34,State-gov,204461,1st-4th,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
30,Private,226013,Bachelors,13,Widowed,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States
34,Private,200117,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
45,Without-pay,155489,Some-college,10,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,60,United-States
22,Self-emp-not-inc,161532,Some-college,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,35,United-States
27,Private,198587,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,60,United-States
54,Without-pay,308087,Some-college,10,Widowed,Tech-support,Husband,Other,Male,0,1977,18,United-States
20,Private,286734,Assoc-voc,10,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,35,United-States
31,Private,177675,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States
