ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
22165,150000,A,B,B,30,K,K,K,K,I,I,6043,50,6527,2168,-7,1373,0,8589,2500,0,1380,0,A
25870,510000,A,C,C,40,I,F,G,H,<nil>,J,477094,469882,461402,452405,443657,437305,0,0,0,0,0,14000,B
4997,180000,B,B,C,34,K,K,J,J,J,A,6892,6892,6892,6282,8282,0,6892,6892,6282,2000,0,0,A
17723,150000,B,B,C,50,A,A,A,A,A,A,6350,0,0,0,0,0,0,0,0,0,0,0,A
3263,180000,A,D,B,40,K,K,K,K,I,I,991,991,1316,325,1657,325,991,1316,0,1657,325,325,A
24261,230000,B,C,C,30,A,A,A,A,A,A,171861,157389,161622,162501,163329,161560,10000,10000,8000,10000,7000,7000,A
25504,260000,B,A,B,32,J,K,K,K,I,A,0,0,0,0,238,0,0,0,0,238,0,0,A
6839,80000,A,C,C,42,A,A,A,E,A,A,73981,76489,77611,78683,80315,81887,9625,3000,2900,3000,3000,0,B
27883,200000,B,B,C,28,A,A,A,A,A,A,7484,8273,13249,22319,17279,9853,2000,13000,10000,5000,5000,4000,A
5742,470000,B,B,C,34,J,<nil>,J,J,J,A,23747,23305,0,1632,141186,143916,1116,0,1632,141190,6000,7004,A
651,270000,B,B,A,32,J,J,J,J,J,A,0,0,1100,300,-200,-200,0,1100,300,0,0,0,A
22424,110000,A,C,C,33,J,J,J,J,J,J,83762,84677,87748,99201,78281,77772,3200,4521,20000,2710,2800,2700,B
11095,300000,B,<nil>,C,38,A,A,A,A,A,A,5848,24718,45114,16949,9537,0,24718,45533,17136,0,0,0,A
18643,90000,B,C,C,26,A,A,<nil>,B,A,A,86183,87561,92996,89866,48574,41746,4100,8548,0,1527,1617,1490,A
15408,540000,B,C,C,50,A,A,A,A,A,A,66637,66665,66513,67149,66880,67667,3100,3070,3100,2320,2796,3500,A
5396,490000,A,B,B,52,K,K,K,K,I,I,2779,22595,755,7000,0,4341,22595,762,7000,0,4341,1061,A
24217,180000,A,C,A,27,J,J,J,J,J,J,349,1257,1097,243,323,155,1260,1104,243,323,155,209,B
7083,20000,B,B,C,31,A,A,A,C,A,A,16170,15646,14020,13345,0,0,0,5,1925,0,0,0,B
26480,30000,A,C,B,54,<nil>,D,A,F,A,J,33494,32978,32415,30324,31124,25502,2506,2430,1300,1000,34436,950,B
3522,140000,B,<nil>,C,37,A,A,A,A,A,A,34661,5309,51293,56740,59455,57532,5334,50006,9460,9461,2507,10007,A
10923,90000,B,<nil>,C,32,A,A,A,A,A,A,36081,37802,29985,28447,24775,25498,3002,1600,1500,1000,1500,1500,A
28042,200000,B,<nil>,C,28,A,A,A,A,A,A,466,161746,153377,134027,135120,136512,161844,5228,5005,5004,5151,5253,A
4479,200000,B,B,C,25,K,K,J,A,J,A,6096,2886,8264,7776,2814,2610,2886,9288,0,2814,2610,2828,A
5661,50000,A,<nil>,B,24,K,K,K,K,I,I,-22,834,-639,1559,-205,613,3000,0,3000,0,2000,1000,A
9789,290000,A,B,C,36,K,K,K,K,I,I,322,326,652,326,326,11757,330,652,0,326,11757,550,A
68,210000,A,C,C,30,C,<nil>,D,K,I,<nil>,300,300,1159,2280,300,4250,300,1159,2280,300,4250,909,A
10777,360000,B,B,C,49,A,A,A,A,J,A,0,0,0,0,0,0,0,0,0,0,0,0,A
21189,130000,B,B,D,39,<nil>,D,<nil>,G,E,B,103566,105797,102729,104761,87660,92123,3969,3823,3836,3345,9116,0,B
13520,70000,B,C,C,33,A,A,A,A,A,A,43981,33439,24926,10681,7431,4705,1683,3160,3000,3000,5060,5032,A
24477,50000,A,B,C,34,A,K,J,K,J,J,27465,24125,47444,43028,43719,0,24125,60003,5000,30000,34000,0,A
23994,20000,A,B,C,25,K,K,K,K,I,I,390,390,390,390,390,780,390,390,390,390,390,0,A
17643,170000,B,<nil>,C,39,A,A,A,A,A,A,161277,162706,166677,167049,38377,33668,5856,7424,7169,1241,1187,1396,A
3840,50000,B,B,C,28,<nil>,K,J,D,J,A,28129,29184,28421,28751,30685,30040,1800,0,1100,2400,0,1500,B
27711,20000,A,C,C,23,A,A,A,A,A,A,17049,16178,17218,18630,19029,19579,15000,1600,2000,1000,1000,531,A
15716,270000,B,B,B,39,J,K,<nil>,J,J,A,10648,0,15332,9094,225604,7443,0,3119,9124,225616,7443,69550,A
17376,350000,B,<nil>,C,31,A,<nil>,<nil>,A,A,A,279767,253462,259137,264798,269673,275672,0,9754,10000,9396,10083,9439,A
19889,20000,B,D,C,48,A,A,A,A,A,A,14203,15215,16544,17250,17604,19993,1252,1581,1287,641,2684,0,A
8306,30000,B,D,B,47,J,J,J,J,J,A,24422,25480,26425,30525,29063,29022,1455,1400,4500,0,1500,2000,B
920,90000,B,B,C,23,A,<nil>,<nil>,A,A,A,22109,25011,29230,32747,38217,43744,6000,5000,4000,6000,8000,4000,A
10702,50000,A,C,B,31,A,A,A,<nil>,A,A,26441,28297,29532,28758,30287,31133,2600,2000,0,2000,1500,1500,B
166,110000,B,E,C,27,A,A,A,A,<nil>,A,101640,104795,104855,74737,76058,77254,5500,3900,3000,2900,3000,2800,A
26708,50000,B,C,C,26,A,A,A,A,A,A,47661,43914,38734,23152,19860,19486,1789,1549,1611,800,802,760,A
24351,50000,A,C,B,45,A,C,A,A,A,A,50419,49331,48268,49075,49475,48575,0,0,2000,1000,1000,2000,B
6645,50000,B,C,C,56,A,A,A,A,A,A,47060,48481,49505,17612,19461,18660,2180,2204,656,2159,678,851,A
14335,150000,B,C,C,40,A,A,A,A,A,A,106396,105332,82191,77262,49851,6666,7041,3000,3116,2500,5000,0,A
16286,260000,A,D,B,34,K,K,<nil>,K,I,I,199,598,400,199,1117,922,599,2,200,1118,5,459,A
14283,70000,A,B,C,24,A,K,J,G,J,J,69023,70601,70426,69013,58329,51271,3600,2500,2100,2128,3000,0,A
4595,30000,B,B,B,32,A,A,A,C,A,A,28401,31065,30031,29838,29651,1567,3434,0,597,593,31,0,B
19349,30000,B,B,C,37,A,A,A,A,A,A,7979,8301,9156,8983,8141,6422,1149,1191,1079,239,209,206,A
10699,200000,A,B,B,39,H,B,J,I,J,A,0,0,0,0,0,0,0,0,0,0,0,0,B
13300,30000,B,C,C,24,A,A,A,A,A,A,27306,28312,29327,27836,28423,29813,1747,1800,1136,1178,2430,0,A
2851,230000,B,D,C,47,K,K,K,K,I,A,5482,15900,1678,0,764,0,15900,1678,0,764,0,1321,A
19213,90000,A,B,B,31,A,A,A,I,A,A,90089,91196,89779,89214,88847,88724,3500,4400,5013,4000,4000,4000,B
22781,50000,B,D,C,44,A,A,A,A,A,A,47497,47122,46789,37465,27450,28025,2306,2400,2000,983,1018,1030,A
12639,280000,B,C,B,31,K,K,K,<nil>,I,I,2158,-2,-2,5823,2900,42128,0,0,5825,2915,42338,2419,B
29862,650000,B,B,C,44,J,K,J,J,J,A,2119,5094,5158,7139,1034,2127,5115,5180,7201,1035,2139,3463,A
27058,100000,B,E,B,38,A,A,A,C,A,A,46717,48435,49854,51400,0,0,2500,2500,3000,0,0,0,B
4461,270000,A,C,C,45,K,K,J,K,J,A,7088,8139,8966,8294,3902,468,1173,1000,8294,3902,468,291,A
29785,210000,A,C,B,31,K,K,K,K,I,I,1748,2488,740,2048,740,740,2488,0,2048,740,740,740,A
14909,210000,A,<nil>,A,35,K,K,K,K,I,I,396,1188,792,396,396,396,1188,0,0,396,396,396,A
6624,20000,B,C,C,24,A,A,A,H,A,A,6025,5786,10471,11542,11216,14834,0,5000,1550,0,4000,4026,B
9307,400000,B,C,C,27,A,A,A,A,A,A,0,0,890,0,0,1180,0,890,0,0,1180,1470,A
27605,30000,B,<nil>,C,22,A,A,A,A,A,A,30028,30566,30560,30194,30113,23212,2634,1000,1377,1211,1000,3690,A
8491,10000,B,D,C,21,A,A,A,A,A,A,4797,6457,6154,6154,6280,0,2400,0,0,126,0,0,A
9868,360000,B,B,C,40,J,K,J,J,J,A,1126,3449,3168,1469,1833,1449,3455,3168,1469,1833,1449,0,A
2736,140000,B,<nil>,C,37,A,A,<nil>,A,A,A,135134,139178,139900,109665,108129,108067,6703,6120,4015,4042,4057,4012,A
5670,50000,A,C,A,49,<nil>,H,A,B,D,E,19169,20195,21207,21628,22233,22519,1341,1353,774,953,805,832,B
12032,240000,B,B,B,39,J,J,J,J,J,A,-18,-18,-18,-18,-18,-18,0,0,0,0,0,0,A
21373,20000,B,D,C,57,K,<nil>,J,K,J,A,170,-220,-610,18990,390,930,0,0,19990,390,930,0,A
28476,100000,B,C,C,30,A,A,A,A,A,A,47423,49978,52520,54877,57484,59095,3000,3000,3000,3000,2000,3000,A
2379,60000,B,<nil>,C,30,C,H,J,I,F,F,15145,16618,18475,17919,19167,18750,2000,2100,0,1500,0,1500,B
15624,130000,B,B,C,30,K,J,J,J,J,A,396,792,396,792,396,396,792,0,792,0,396,396,A
22418,50000,B,D,C,36,A,A,A,A,A,A,48831,46763,44302,42942,20103,20163,2002,4228,1603,900,700,810,A
4173,450000,B,D,C,41,A,A,A,A,A,A,262138,242290,221480,201670,181345,160000,10027,8517,7020,6821,6027,5010,A
12392,230000,A,C,B,37,A,A,A,F,A,J,72514,74421,71201,72029,71923,72020,5118,0,4000,2607,2732,2482,B
12743,170000,B,A,C,50,<nil>,K,K,K,I,A,10072,2417,199,1628,0,4968,2417,199,1628,0,4968,0,A
16104,10000,A,F,B,37,K,E,C,K,B,B,3305,2870,2440,2510,2641,2222,0,0,500,400,0,36,A
27270,380000,B,C,C,37,A,A,A,A,A,A,288908,288614,245375,249931,209711,185920,12036,11483,9578,6884,6549,6520,A
14011,240000,A,C,B,39,B,B,K,K,I,I,0,1263,-13,1667,-300,-300,1263,0,1680,0,0,1442,A
366,330000,A,C,C,56,K,K,K,K,I,I,-9,1520,1488,0,3965,8676,1529,1507,0,3965,8676,384,A
2104,180000,B,B,C,30,A,A,A,A,A,A,139804,136528,57096,52694,50276,52945,7000,6000,3500,3500,3500,3900,A
20144,380000,B,E,C,34,A,K,A,A,A,A,25079,119811,22384,115548,164296,72084,100000,12384,100000,50000,20000,52500,A
690,80000,A,<nil>,C,32,A,A,A,A,A,A,51372,51872,47593,43882,42256,42527,1853,1700,1522,1548,1488,1500,A
18222,20000,B,C,B,49,A,A,A,C,A,A,13380,13264,19195,18497,18160,19067,400,6180,0,454,1000,400,B
26907,110000,B,C,C,37,A,A,A,A,<nil>,A,68773,69527,76273,76409,76166,76384,3500,10000,3500,3000,3000,4000,A
19260,210000,A,C,B,29,K,K,K,K,I,<nil>,1778,224,2018,0,1118,1858,226,2031,0,1118,1858,620,A
9733,20000,B,B,A,24,A,A,A,F,A,A,17781,19388,19933,17331,12822,19924,2000,1300,390,388,10000,400,B
5711,40000,A,B,D,27,A,A,A,J,A,A,32540,14163,30107,31567,32583,31309,14163,20000,3000,3000,31749,0,B
16035,110000,B,C,C,41,A,A,A,A,A,A,182235,185646,168171,129227,49830,50287,6071,5070,3362,1755,2000,2000,A
20885,130000,B,B,C,30,A,A,A,A,A,A,80528,77939,78524,63421,60269,59984,3700,3916,3000,3000,3000,1000,A
15229,130000,B,C,C,29,C,<nil>,D,C,B,A,85342,88063,89895,87577,93136,91551,5000,4100,0,7000,0,7200,A
1094,360000,B,C,B,41,B,J,J,F,J,A,0,0,0,0,0,0,0,0,0,0,0,0,B
18966,420000,B,B,C,29,J,J,J,J,J,A,392,396,47581,48070,47523,45834,400,47581,1715,1700,1850,2000,A
6719,200000,B,C,C,29,A,A,A,A,A,A,69412,69878,64222,50518,44892,76088,4012,2008,3008,9056,36100,22500,A
29760,10000,B,B,C,48,A,A,A,A,A,A,8594,7421,8145,9000,9000,0,0,2000,2000,0,0,0,A
15900,160000,B,B,C,24,K,J,J,J,J,A,2990,8619,4405,4445,2820,4970,8619,1000,4000,2820,4970,2825,A
16545,50000,B,D,C,27,A,A,A,A,A,A,49684,45435,37636,32034,28133,23860,1961,2075,1294,999,934,849,A
204,120000,B,C,B,26,A,A,A,J,<nil>,A,107314,110578,113736,116000,119131,122135,5000,5000,4152,5000,5000,5000,A
22868,210000,B,B,C,34,<nil>,K,J,J,J,A,11848,5677,8173,6855,2200,1500,5687,8177,6860,2200,1500,2390,A
20325,180000,B,F,C,54,A,A,A,A,A,A,87695,88545,90403,92245,94082,96050,3200,3279,3343,3366,3483,3507,A
26802,200000,A,B,B,30,D,D,C,A,B,B,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,B
28392,50000,B,D,C,42,A,A,A,A,A,A,28693,31854,31065,31976,29300,31151,3644,0,1766,1036,2700,0,A
4934,140000,A,C,C,24,A,A,A,A,A,A,38483,43627,35893,40883,16256,14354,10169,20000,15000,628,1392,1200,A
10007,170000,B,<nil>,C,35,A,A,A,A,A,A,115634,118823,120475,109993,115151,112232,5935,6040,4000,8000,0,4320,A
24032,80000,A,<nil>,C,26,K,<nil>,J,C,J,A,7412,945,1096,162,6600,1780,945,1096,163,6600,1780,0,A
29942,50000,A,C,C,45,A,A,A,A,A,<nil>,20638,19834,19387,22574,20483,20121,1314,1340,5000,0,729,793,A
1231,50000,A,G,C,22,A,A,A,B,A,A,50834,50770,50215,29386,29527,30125,2200,1517,1000,1500,2005,1305,B
15797,200000,B,C,C,25,A,A,A,J,A,A,195520,195884,194045,189557,177185,171010,7080,8000,7011,8500,6010,6000,A
19431,160000,A,C,C,38,K,K,K,K,I,I,0,0,0,68600,70000,0,0,0,68600,1400,0,0,A
7958,150000,B,A,C,29,A,A,A,A,A,A,146330,147720,148748,104123,132321,37683,4979,3592,2556,2300,1427,1000,A
19300,370000,B,B,C,37,A,A,A,A,A,A,308011,302783,297700,298224,338565,288924,10404,10015,16502,60003,15008,20000,A
29772,10000,B,C,B,37,K,B,A,B,G,H,7501,7243,6988,6730,7463,7199,0,0,0,1000,0,3000,B
26765,190000,B,B,B,27,A,A,A,C,A,<nil>,114355,124449,121093,123126,131120,134135,13500,0,5500,10000,5200,5000,B
25526,360000,A,B,C,31,<nil>,K,J,K,J,A,304,8288,21865,44440,3904,0,8288,21888,44640,3904,0,0,A
4252,580000,A,C,C,57,K,K,K,K,I,I,20498,2290,4968,4481,5574,14240,2290,4968,4485,5583,14242,9986,A
22496,50000,B,D,C,46,A,A,A,A,A,A,-1494,2590,3506,19792,19422,19830,7084,1000,19286,664,689,761,A
15021,70000,A,C,C,45,C,K,K,C,B,<nil>,9728,9423,12251,12358,11865,11975,0,3000,600,0,450,500,A
13441,40000,A,<nil>,C,23,A,A,A,G,A,A,33699,34766,33903,36266,36935,33441,1900,0,3200,1350,0,1400,B
22589,180000,B,B,C,46,A,A,A,A,A,A,182283,167160,173685,179213,182271,156029,15000,11080,10000,10000,7000,10000,A
12227,480000,B,C,C,35,A,A,A,A,A,A,227221,243942,244961,248394,253596,211055,51000,10000,8000,8200,23000,8000,A
19110,260000,B,<nil>,C,30,A,A,A,A,A,A,25661,30196,69429,167640,169446,172989,5000,40000,100000,5720,5922,5958,A
20675,330000,B,C,C,38,A,A,A,A,A,A,144729,124279,119672,95699,98424,101167,10000,4026,3507,5000,5000,5000,A
4335,50000,B,D,C,58,A,A,A,A,A,A,50019,18458,19318,15949,14986,19401,1400,1229,687,2000,5000,1000,A
10745,280000,A,B,B,45,C,C,C,C,B,B,2482,2482,2482,2482,2482,2482,0,0,0,0,0,18,B
29259,70000,B,G,C,24,A,A,A,A,A,A,32536,26351,45870,46918,53153,52174,0,20000,1807,7042,0,1925,A
16768,100000,B,D,D,35,K,K,K,E,I,I,23704,21774,21818,1261,1261,1261,0,2000,1261,1261,1261,1651,B
13681,90000,B,D,C,38,A,A,A,A,A,A,28774,29420,28502,30162,17274,15243,1400,0,2041,1007,1015,330,A
7486,30000,A,C,A,27,A,A,A,A,A,A,21632,24267,24572,24872,25427,25860,3300,1000,1000,1100,1000,1100,B
12946,150000,A,C,A,42,K,K,K,K,I,I,2800,67568,0,0,6674,0,67568,0,0,6674,0,0,A
4887,360000,B,B,C,31,K,K,J,J,J,A,1483,9386,2635,-227,-1763,-4303,9386,2643,227,1536,12975,19818,A
858,100000,A,D,B,43,A,A,A,E,A,A,50485,51582,52141,52691,54199,53176,2200,2000,2000,2500,0,4500,B
16755,20000,B,A,B,45,A,A,A,A,A,A,13243,11699,12372,0,-800,0,1500,5017,0,0,800,0,A
6540,80000,A,B,A,28,C,A,A,G,B,J,75709,80033,78145,80584,81693,78470,6800,0,6000,3000,0,5100,B
18946,160000,A,<nil>,C,31,K,A,A,A,A,A,214,-175,-175,3392,3567,0,0,0,3567,175,0,0,A
20186,200000,B,C,C,30,A,A,A,A,A,A,154030,151604,146128,138919,132778,136272,5370,5217,4894,4800,5900,5074,A
21840,200000,B,C,B,24,A,A,A,J,A,A,19326,20330,21362,22000,2000,950,1330,1362,1000,2000,950,0,A
24716,100000,B,C,C,38,A,A,A,A,A,A,100600,94367,96504,22850,91081,92986,4090,4385,1850,103300,3370,3670,A
12683,30000,B,C,C,41,A,A,<nil>,A,A,A,8247,16463,7090,10000,18438,17068,16463,1314,10000,18438,733,11796,A
10540,220000,B,C,B,47,A,K,A,D,A,J,216591,197022,198088,187000,179703,174571,0,6000,0,14004,0,7000,B
8842,80000,B,B,C,32,J,J,J,J,J,A,871,3179,3344,3552,0,0,3381,3384,3958,0,0,0,A
6860,100000,B,<nil>,C,32,A,A,A,A,A,A,26127,26608,24689,25699,26809,25836,2000,2000,1700,1500,1500,1700,A
10974,80000,B,C,C,48,A,A,A,A,A,A,60261,60129,57488,47846,48464,48940,2234,5311,0,1787,1700,1500,A
24773,20000,B,C,C,45,A,A,A,A,A,A,17369,28513,27836,23480,19469,16310,15000,3273,0,389,326,813,A
10626,30000,A,B,C,37,A,A,A,A,A,<nil>,27526,28794,29480,29679,16451,0,1714,1400,599,0,0,0,A
955,110000,A,F,B,46,K,K,<nil>,K,I,I,2410,2151,2161,1719,107591,107940,2151,2161,1719,107591,5000,3500,A
7405,20000,A,B,D,34,A,A,A,K,A,J,14676,15721,19335,20029,20473,19860,1286,3900,1000,900,900,600,B
5945,290000,B,B,C,31,A,A,A,A,A,A,44193,15950,15315,14199,9681,162,1380,1212,284,5000,162,380,A
17000,30000,B,C,C,21,A,A,A,A,A,A,28028,25278,23485,27339,25091,0,2019,2511,10000,502,0,0,A
18960,300000,B,C,C,30,K,<nil>,A,C,B,A,8805,2186,0,290,707,161,2186,0,290,1209,0,7705,A
54,180000,B,B,C,25,A,A,A,J,A,A,41402,41742,42758,43510,44420,45319,1300,2010,1762,1762,1790,1622,A
6411,210000,B,B,C,43,K,K,J,J,J,A,0,981,2148,0,0,0,981,2148,0,0,0,0,A
19725,270000,B,C,C,28,A,A,A,A,A,A,38875,38589,27846,21787,16429,5488,6000,2000,1200,330,2000,8258,A
3517,310000,B,<nil>,C,33,A,A,A,A,A,A,110786,115540,117674,108103,114721,105624,6555,6000,3272,15874,4182,15694,A
19276,210000,B,B,B,33,J,K,J,J,J,A,1345,6087,947,500,1283,500,6087,947,500,1283,500,500,A
23466,30000,A,C,B,33,A,A,A,B,A,A,29498,28718,29761,30203,29803,29803,1,2000,1400,0,0,67,B
20030,250000,B,<nil>,C,30,A,A,A,A,A,A,197436,201831,206282,210963,215711,218692,7500,7527,8000,8000,8000,8500,A
22261,180000,B,<nil>,C,31,A,A,<nil>,A,A,A,-23,5631,2771,390,0,0,5654,2771,390,0,0,999,A
11749,100000,B,B,C,34,A,A,A,A,A,A,46092,45074,48287,49091,50149,51176,0,3978,1900,2000,2000,0,A
490,260000,A,<nil>,B,34,K,K,K,K,I,I,16426,6088,4663,3885,4414,2514,6277,4663,4140,4414,2646,7725,A
13146,350000,A,B,C,39,K,K,K,K,I,I,3860,648,11094,4041,4485,9364,648,11198,4057,4523,9407,3948,A
15936,30000,A,G,B,25,J,J,<nil>,G,<nil>,B,28766,27183,30023,29243,31262,30327,0,3600,0,2800,0,1080,B
18197,120000,B,C,C,45,A,A,<nil>,A,A,A,123772,121289,116645,119191,116549,119507,6000,5800,6000,4400,5000,4800,A
27040,340000,A,B,B,49,J,J,J,J,J,J,1689,655,361,301,457,297,655,361,301,457,297,366,B
17375,50000,A,D,B,46,A,A,A,A,A,<nil>,46677,48101,49060,47086,9306,8962,2500,2400,4,503,1109,703,B
29477,500000,B,B,C,39,A,A,A,A,A,A,133598,167378,171106,174500,137406,204975,54209,4607,4603,5224,207440,7509,A
25535,120000,A,C,B,44,K,K,K,B,I,I,390,0,780,337,1234,0,0,780,337,1234,0,0,B
11706,20000,B,C,C,25,C,C,A,D,C,A,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,A
2973,440000,B,A,C,42,A,A,<nil>,A,A,A,22597,7288,5683,-20,-20,9881,7324,5683,20,0,9901,121971,A
27682,60000,A,<nil>,B,23,A,A,A,A,A,A,59408,58844,43427,30408,30632,30021,2230,2000,4300,1000,0,2000,A
2943,290000,A,C,C,30,A,A,A,I,A,A,288994,296230,158127,234456,236813,211237,12549,7003,234456,9500,7592,7626,B
3164,50000,B,C,C,41,A,A,A,A,A,A,0,0,0,0,0,0,0,0,0,0,0,0,A
21063,390000,B,C,C,36,A,A,A,A,A,A,0,0,0,0,0,0,0,0,0,0,0,0,A
2619,80000,B,<nil>,C,27,A,A,<nil>,A,A,A,23107,24674,25351,25981,26464,23714,5034,10000,1000,1000,1000,1000,A
19997,60000,A,C,B,37,A,A,A,I,A,A,59462,60866,54007,52089,29397,29110,3000,2570,2202,1200,1100,1100,B
8236,330000,B,C,C,28,A,A,A,A,A,A,225079,229947,233122,246414,253338,249107,10000,8507,17215,11000,0,12000,A
24256,140000,B,A,C,30,A,A,<nil>,C,A,A,70568,58294,59571,60793,62797,64298,2100,2200,2200,3000,2500,2800,B
21715,80000,B,B,C,24,K,K,<nil>,I,J,A,390,2463,3409,12091,3371,3558,2463,1789,12091,3371,4682,500,A
11619,180000,B,<nil>,C,33,<nil>,G,A,A,A,A,5931,2294,900,0,0,0,2294,900,0,0,0,788,A
20177,200000,B,C,C,37,A,A,A,A,A,A,226365,214261,210315,206563,202896,173111,0,8000,9000,8000,7000,7200,A
11764,20000,A,C,A,33,A,A,A,E,A,A,4128,5550,6599,6839,7228,7457,1500,1300,500,500,500,1000,B
11578,100000,B,C,C,33,A,A,A,A,A,A,23384,22722,24909,24210,26103,27554,0,2569,0,2287,2028,0,A
2855,50000,A,<nil>,C,25,A,A,<nil>,A,A,A,15679,16228,17796,17213,18432,18981,1100,2150,0,1500,1000,0,B
3440,320000,B,B,C,50,K,K,J,J,J,A,6426,-4,816,30026,49154,1299,0,824,31144,25664,2610,1833,A
1893,80000,B,B,C,30,K,K,J,J,J,A,0,1313,880,0,0,0,1313,883,0,0,0,0,A
29467,50000,B,C,C,29,A,A,A,A,A,A,5931,5690,8023,7748,8269,7992,0,2600,0,800,0,800,A
28991,260000,B,B,C,35,J,J,J,J,J,A,0,0,0,0,0,5181,0,0,0,0,5181,0,A
21640,50000,A,C,D,24,A,A,A,F,A,A,8506,10194,10928,10456,11279,12095,2000,1200,0,1000,1000,1000,B
15769,50000,A,D,C,23,A,A,A,K,A,A,35158,34364,34212,33886,32929,34549,1544,1861,2004,1324,3768,1,B
21552,60000,A,C,C,22,A,A,A,G,A,A,46403,34438,30920,27817,26281,26830,1544,1759,1500,940,972,976,B
13007,80000,A,C,B,24,K,K,K,K,I,I,390,1063,390,741,390,765,1063,390,741,390,765,390,A
11768,280000,A,C,A,33,K,K,K,C,I,I,167,3690,1735,1735,1714,843,3700,1735,0,1700,1000,22000,B
22845,180000,B,B,C,36,K,K,J,J,J,A,1000,92,92,603,1760,826,92,92,603,1760,826,826,A
17890,500000,B,C,C,29,A,A,A,A,A,A,39345,40382,40740,16316,10705,-42,2014,4135,3256,53,0,36368,A
23676,340000,B,B,C,36,K,J,J,J,J,A,0,544,4881,717,3785,10911,544,4881,717,3785,10911,10226,A
671,30000,A,B,C,34,K,K,J,K,J,A,99568,32326,31840,37075,37662,36904,33000,33000,5810,1325,0,3095,A
29142,480000,B,B,C,52,J,J,J,J,J,A,105286,86619,18802,34863,73914,47938,87170,18802,34874,73921,47938,56447,A
15241,180000,B,C,B,42,A,J,J,J,J,A,0,0,0,0,0,0,0,0,0,0,0,0,A
14897,30000,A,B,C,27,A,A,A,A,A,A,27159,27577,28838,28085,28428,29430,1500,1749,1200,1100,1465,1386,A
9472,360000,B,C,C,31,A,A,A,A,A,A,744,9613,18748,18694,11606,7516,9667,18781,6729,58,7553,8758,A
26160,370000,B,B,C,31,K,K,<nil>,J,J,A,2804,1674,39811,35194,3728,2241,1674,42921,0,3728,2300,43183,A
898,170000,A,B,A,28,A,E,C,K,A,A,131864,133897,129761,138604,136283,145012,5600,0,11000,0,11000,5656,B
3307,180000,B,B,C,33,J,K,J,J,J,A,0,0,0,0,653,0,0,0,0,653,0,0,A
8027,190000,B,E,C,50,A,A,A,A,A,A,106410,108770,115325,112063,114484,121179,5491,9800,0,4300,8700,4500,A
22624,90000,B,D,C,41,A,A,A,A,A,A,87240,88519,84573,78617,64344,63417,10000,3519,5014,2679,4600,1000,A
10859,40000,A,B,B,34,K,K,K,K,I,I,7018,7402,8374,7505,7515,9120,7419,8382,7505,7515,9120,6180,A
2891,150000,B,C,C,36,A,A,A,A,A,A,296846,301634,314201,84135,90500,0,7143,13700,15000,7500,0,0,A
22388,290000,B,B,C,30,A,A,<nil>,A,A,A,288033,260683,190012,36223,-4724,225276,10784,10295,2082,4724,230000,10000,A
24124,50000,A,<nil>,B,29,K,K,K,K,I,I,759,360,360,360,360,360,360,360,360,360,360,360,A
26220,100000,B,C,C,38,A,A,A,A,A,A,96707,89842,82669,70018,57847,43618,4070,4025,2511,1523,1292,1236,A
14395,340000,B,C,C,29,A,A,A,A,A,A,135538,113464,88629,71435,69725,69714,4093,3000,11115,2052,2500,1100,A
26856,230000,B,D,C,48,<nil>,A,A,A,A,A,20271,21979,20924,20881,21262,21469,5034,0,2000,2000,2000,2000,A
25555,450000,B,D,C,40,A,A,<nil>,A,A,A,10815,4603,5266,4425,15091,6341,4000,5000,4425,15091,0,2277,A
8398,100000,B,B,C,40,K,J,J,J,J,A,390,390,780,390,390,7140,390,780,0,390,7140,1230,A
14006,500000,B,<nil>,C,35,A,A,A,A,A,A,143839,117883,100809,104716,101568,92150,4844,5095,7229,0,2843,1200,A
16387,160000,A,B,C,29,K,K,J,D,J,A,1116,2599,1302,1852,736,3542,2599,0,1852,0,3542,0,B
14163,230000,B,<nil>,C,24,A,A,A,A,A,A,20887,18705,17295,18335,9320,1858,0,1200,3000,0,254,1637,A
11997,330000,B,B,C,36,K,K,J,J,J,A,2964,36,36,24699,2912,14231,36,0,24863,2912,14231,6976,A
635,110000,B,B,C,56,A,A,A,A,A,A,46486,35758,34323,30452,22628,23468,4086,1428,1318,2171,3198,4976,A
12509,150000,A,B,B,52,K,K,K,<nil>,I,I,3391,3227,1129,2034,2140,6731,20,802,1705,1806,6427,16,B
22464,120000,B,C,C,40,A,A,A,A,A,A,105124,109399,109397,36850,37739,38381,6020,3900,1700,1500,1400,1400,A
16916,390000,A,B,C,64,A,A,A,A,A,A,38383,38134,38679,39689,40472,41320,1608,1647,1657,1440,1496,1518,A
27880,150000,B,B,C,29,A,A,A,A,A,A,94062,65825,64041,60948,51510,46917,3183,3023,2549,2000,2000,2000,A
27929,150000,B,B,C,28,J,J,J,J,J,A,0,0,0,0,0,0,0,0,0,0,0,0,A
